indice_tiempo,region_de_destino,origen_pernoctes,pernoctes,observaciones
2022-10-01,Norte,Residentes,382602,""
2022-10-01,Norte,No residentes,32176,""
2022-10-01,Patagonia,Residentes,786796,""
2022-10-01,Patagonia,No residentes,134605,""
2022-11-01,Buenos Aires,Residentes,597520,""
2022-11-01,Buenos Aires,No residentes,6323,""
2022-11-01,CABA,Residentes,494491,""
2022-11-01,CABA,No residentes,426695,""
2022-11-01,Cuyo,Residentes,322869,""
2022-11-01,Cuyo,No residentes,46828,""
2022-11-01,Córdoba,Residentes,428656,""
2022-11-01,Córdoba,No residentes,12819,""
2022-11-01,Litoral,Residentes,379537,""
2022-11-01,Litoral,No residentes,52542,""
2022-11-01,Norte,Residentes,291643,""
2022-11-01,Norte,No residentes,30322,""
2022-11-01,Patagonia,Residentes,649045,""
2022-11-01,Patagonia,No residentes,180112,""
2022-12-01,Buenos Aires,Residentes,754816,""
2022-12-01,Buenos Aires,No residentes,7086,""
2022-12-01,CABA,Residentes,409076,""
2022-12-01,CABA,No residentes,401596,""
2022-12-01,Cuyo,Residentes,231508,""
2022-12-01,Cuyo,No residentes,38743,""
2022-12-01,Córdoba,Residentes,399907,""
2022-12-01,Córdoba,No residentes,9857,""
2022-12-01,Litoral,Residentes,314276,""
2022-12-01,Litoral,No residentes,50264,""
2022-12-01,Norte,Residentes,191514,""
2022-12-01,Norte,No residentes,26170,""
2022-12-01,Patagonia,Residentes,610030,""
2022-12-01,Patagonia,No residentes,220182,""
2023-01-01,Buenos Aires,Residentes,1792389,""
2023-01-01,Buenos Aires,No residentes,10835,""
2023-01-01,CABA,Residentes,386121,""
2023-01-01,CABA,No residentes,444914,""
2023-01-01,Cuyo,Residentes,379229,""
2023-01-01,Cuyo,No residentes,54353,""
2023-01-01,Córdoba,Residentes,936057,""
2023-01-01,Córdoba,No residentes,21873,""
2023-01-01,Litoral,Residentes,467860,""
2023-01-01,Litoral,No residentes,84234,""
2023-01-01,Norte,Residentes,309879,""
2023-01-01,Norte,No residentes,48281,""
2023-01-01,Patagonia,Residentes,972800,""
2023-01-01,Patagonia,No residentes,315262,""
2023-02-01,Buenos Aires,Residentes,1455994,""
2023-02-01,Buenos Aires,No residentes,8207,""
2023-02-01,CABA,Residentes,380962,""
2023-02-01,CABA,No residentes,388490,""
2023-02-01,Cuyo,Residentes,343930,""
2023-02-01,Cuyo,No residentes,54258,""
2023-02-01,Córdoba,Residentes,840500,""
2023-02-01,Córdoba,No residentes,17323,""
2023-02-01,Litoral,Residentes,425437,""
2023-02-01,Litoral,No residentes,73395,""
2023-02-01,Norte,Residentes,313859,""
2023-02-01,Norte,No residentes,40206,""
2023-02-01,Patagonia,Residentes,757174,""
2023-02-01,Patagonia,No residentes,313411,""
2023-03-01,Buenos Aires,Residentes,736389,""
2023-03-01,Buenos Aires,No residentes,5981,""
2023-03-01,CABA,Residentes,447868,""
2023-03-01,CABA,No residentes,415121,""
2023-03-01,Cuyo,Residentes,291868,""
2023-03-01,Cuyo,No residentes,49324,""
2023-03-01,Córdoba,Residentes,463178,""
2023-03-01,Córdoba,No residentes,15148,""
2023-03-01,Litoral,Residentes,383243,""
2023-03-01,Litoral,No residentes,70565,""
2023-03-01,Norte,Residentes,289752,""
2023-03-01,Norte,No residentes,46787,""
2023-03-01,Patagonia,Residentes,656230,""
2023-03-01,Patagonia,No residentes,234110,""
2023-04-01,Buenos Aires,Residentes,440156,""
2023-04-01,Buenos Aires,No residentes,5211,""
2023-04-01,CABA,Residentes,430884,""
2023-04-01,CABA,No residentes,429671,""
2023-04-01,Cuyo,Residentes,286629,""
2023-04-01,Cuyo,No residentes,66694,""
2023-04-01,Córdoba,Residentes,367666,""
2023-04-01,Córdoba,No residentes,15608,""
2023-04-01,Litoral,Residentes,388588,""
2023-04-01,Litoral,No residentes,90337,""
2023-04-01,Norte,Residentes,311961,""
2023-04-01,Norte,No residentes,42666,""
2023-04-01,Patagonia,Residentes,528253,""
2023-04-01,Patagonia,No residentes,161855,""
2023-05-01,Buenos Aires,Residentes,295876,""
2023-05-01,Buenos Aires,No residentes,2651,""
2023-05-01,CABA,Residentes,441439,""
2023-05-01,CABA,No residentes,375333,""
2023-05-01,Cuyo,Residentes,275861,""
2023-05-01,Cuyo,No residentes,75763,""
2023-05-01,Córdoba,Residentes,343786,""
2023-05-01,Córdoba,No residentes,14082,""
2023-05-01,Litoral,Residentes,383479,""
2023-05-01,Litoral,No residentes,59169,""
2023-05-01,Norte,Residentes,347065,""
2023-05-01,Norte,No residentes,37591,""
2023-05-01,Patagonia,Residentes,429149,""
2023-05-01,Patagonia,No residentes,98399,""
2023-06-01,Buenos Aires,Residentes,259165,""
2023-06-01,Buenos Aires,No residentes,1923,""
2023-06-01,CABA,Residentes,437697,""
2023-06-01,CABA,No residentes,402162,""
2023-06-01,Cuyo,Residentes,305591,""
2023-06-01,Cuyo,No residentes,48934,""
2023-06-01,Córdoba,Residentes,354738,""
2023-06-01,Córdoba,No residentes,12834,""
2023-06-01,Litoral,Residentes,403015,""
2023-06-01,Litoral,No residentes,53666,""
2023-06-01,Norte,Residentes,416936,""
2023-06-01,Norte,No residentes,27493,""
2023-06-01,Patagonia,Residentes,543935,""
2023-06-01,Patagonia,No residentes,131548,""
2023-07-01,Buenos Aires,Residentes,377879,""
2023-07-01,Buenos Aires,No residentes,2517,""
2023-07-01,CABA,Residentes,541478,""
2023-07-01,CABA,No residentes,463142,""
2023-07-01,Cuyo,Residentes,433722,""
2023-07-01,Cuyo,No residentes,52510,""
2023-07-01,Córdoba,Residentes,574975,""
2023-07-01,Córdoba,No residentes,18190,""
2023-07-01,Litoral,Residentes,481326,""
2023-07-01,Litoral,No residentes,83964,""
2023-07-01,Norte,Residentes,604717,""
2023-07-01,Norte,No residentes,42567,""
2023-07-01,Patagonia,Residentes,787807,""
2023-07-01,Patagonia,No residentes,298194,""
2023-08-01,Buenos Aires,Residentes,341629,""
2023-08-01,Buenos Aires,No residentes,7003,""
2023-08-01,CABA,Residentes,443337,""
2023-08-01,CABA,No residentes,419692,""
2023-08-01,Cuyo,Residentes,295497,""
2023-08-01,Cuyo,No residentes,49001,""
2023-08-01,Córdoba,Residentes,337802,""
2023-08-01,Córdoba,No residentes,13913,""
2023-08-01,Litoral,Residentes,381247,""
2023-08-01,Litoral,No residentes,72961,""
2023-08-01,Norte,Residentes,380474,""
2023-08-01,Norte,No residentes,36033,""
2023-08-01,Patagonia,Residentes,816834,""
2023-08-01,Patagonia,No residentes,210114,""
2023-09-01,Buenos Aires,Residentes,608846,""
2023-09-01,Buenos Aires,No residentes,6453,""
2023-09-01,CABA,Residentes,442067,""
2023-09-01,CABA,No residentes,432726,""
2023-09-01,Cuyo,Residentes,313398,""
2023-09-01,Cuyo,No residentes,56348,""
2023-09-01,Córdoba,Residentes,396796,""
2023-09-01,Córdoba,No residentes,17946,""
2023-09-01,Litoral,Residentes,412552,""
2023-09-01,Litoral,No residentes,87981,""
2023-09-01,Norte,Residentes,374719,""
2023-09-01,Norte,No residentes,42912,""
2023-09-01,Patagonia,Residentes,833203,""
2023-09-01,Patagonia,No residentes,184446,""
2023-10-01,Buenos Aires,Residentes,507651,""
2023-10-01,Buenos Aires,No residentes,3106,""
2023-10-01,CABA,Residentes,444300,""
2023-10-01,CABA,No residentes,447484,""
2023-10-01,Cuyo,Residentes,303214,""
2023-10-01,Cuyo,No residentes,77066,""
2023-10-01,Córdoba,Residentes,489630,""
2023-10-01,Córdoba,No residentes,19333,""
2023-10-01,Litoral,Residentes,423202,""
2023-10-01,Litoral,No residentes,76184,""
2023-10-01,Norte,Residentes,342978,""
2023-10-01,Norte,No residentes,47339,""
2023-10-01,Patagonia,Residentes,767287,""
2023-10-01,Patagonia,No residentes,198675,""
2023-11-01,Buenos Aires,Residentes,510888,""
2023-11-01,Buenos Aires,No residentes,6886,""
2023-11-01,CABA,Residentes,479110,""
2023-11-01,CABA,No residentes,492289,""
2023-11-01,Cuyo,Residentes,260483,""
2023-11-01,Cuyo,No residentes,66310,""
2023-11-01,Córdoba,Residentes,456867,""
2023-11-01,Córdoba,No residentes,15705,""
2023-11-01,Litoral,Residentes,362849,""
2023-11-01,Litoral,No residentes,97156,""
2023-11-01,Norte,Residentes,270468,""
2023-11-01,Norte,No residentes,48812,""
2023-11-01,Patagonia,Residentes,606412,""
2023-11-01,Patagonia,No residentes,289526,""
2023-12-01,Buenos Aires,Residentes,664625,""
2023-12-01,Buenos Aires,No residentes,5535,""
2023-12-01,CABA,Residentes,380795,""
2023-12-01,CABA,No residentes,470398,""
2023-12-01,Cuyo,Residentes,204047,""
2023-12-01,Cuyo,No residentes,50614,""
2023-12-01,Córdoba,Residentes,461766,""
2023-12-01,Córdoba,No residentes,13441,""
2023-12-01,Litoral,Residentes,324854,""
2023-12-01,Litoral,No residentes,93771,""
2023-12-01,Norte,Residentes,214376,""
2023-12-01,Norte,No residentes,39694,""
2023-12-01,Patagonia,Residentes,615419,""
2023-12-01,Patagonia,No residentes,346716,""
2024-01-01,Buenos Aires,Residentes,1627730,""
2024-01-01,Buenos Aires,No residentes,14313,""
2024-01-01,CABA,Residentes,306425,""
2024-01-01,CABA,No residentes,489336,""
2024-01-01,Cuyo,Residentes,300680,""
2024-01-01,Cuyo,No residentes,65219,""
2024-01-01,Córdoba,Residentes,814204,""
2024-01-01,Córdoba,No residentes,24397,""
2024-01-01,Litoral,Residentes,397302,""
2024-01-01,Litoral,No residentes,99330,""
2024-01-01,Norte,Residentes,238625,""
2024-01-01,Norte,No residentes,44646,""
2024-01-01,Patagonia,Residentes,850495,""
2024-01-01,Patagonia,No residentes,407414,""
2024-02-01,Buenos Aires,Residentes,1313900,""
2024-02-01,Buenos Aires,No residentes,10312,""
2024-02-01,CABA,Residentes,312809,""
2024-02-01,CABA,No residentes,434744,""
2024-02-01,Cuyo,Residentes,269906,""
2024-02-01,Cuyo,No residentes,64327,""
2024-02-01,Córdoba,Residentes,725766,""
2024-02-01,Córdoba,No residentes,17466,""
2024-02-01,Litoral,Residentes,396423,""
2024-02-01,Litoral,No residentes,81788,""
2024-02-01,Norte,Residentes,259184,""
2024-02-01,Norte,No residentes,39695,""
2024-02-01,Patagonia,Residentes,659730,""
2024-02-01,Patagonia,No residentes,353342,""
2024-03-01,Buenos Aires,Residentes,734148,""
2024-03-01,Buenos Aires,No residentes,5605,""
2024-03-01,CABA,Residentes,357655,""
2024-03-01,CABA,No residentes,434586,""
2024-03-01,Cuyo,Residentes,266675,""
2024-03-01,Cuyo,No residentes,64845,""
2024-03-01,Córdoba,Residentes,485627,""
2024-03-01,Córdoba,No residentes,20410,""
2024-03-01,Litoral,Residentes,349782,""
2024-03-01,Litoral,No residentes,75024,""
2024-03-01,Norte,Residentes,258996,""
2024-03-01,Norte,No residentes,48311,""
2024-03-01,Patagonia,Residentes,580301,""
2024-03-01,Patagonia,No residentes,264574,""
2024-04-01,Buenos Aires,Residentes,336287,""
2024-04-01,Buenos Aires,No residentes,4378,""
2024-04-01,CABA,Residentes,314633,""
2024-04-01,CABA,No residentes,351093,""
2024-04-01,Cuyo,Residentes,192022,""
2024-04-01,Cuyo,No residentes,53564,""
2024-04-01,Córdoba,Residentes,289762,""
2024-04-01,Córdoba,No residentes,14033,""
2024-04-01,Litoral,Residentes,293791,""
2024-04-01,Litoral,No residentes,52172,""
2024-04-01,Norte,Residentes,237923,""
2024-04-01,Norte,No residentes,37762,""
2024-04-01,Patagonia,Residentes,457164,""
2024-04-01,Patagonia,No residentes,142644,""
2024-05-01,Buenos Aires,Residentes,202710,""
2024-05-01,Buenos Aires,No residentes,4464,""
2024-05-01,CABA,Residentes,318340,""
2024-05-01,CABA,No residentes,329662,""
2024-05-01,Cuyo,Residentes,173645,""
2024-05-01,Cuyo,No residentes,46620,""
2024-05-01,Córdoba,Residentes,227438,""
2024-05-01,Córdoba,No residentes,20539,""
2024-05-01,Litoral,Residentes,296260,""
2024-05-01,Litoral,No residentes,42377,""
2024-05-01,Norte,Residentes,259741,""
2024-05-01,Norte,No residentes,30634,""
2024-05-01,Patagonia,Residentes,316436,""
2024-05-01,Patagonia,No residentes,92653,""
2024-06-01,Buenos Aires,Residentes,237056,""
2024-06-01,Buenos Aires,No residentes,2512,""
2024-06-01,CABA,Residentes,318000,""
2024-06-01,CABA,No residentes,300809,""
2024-06-01,Cuyo,Residentes,227682,""
2024-06-01,Cuyo,No residentes,32301,""
2024-06-01,Córdoba,Residentes,332561,""
2024-06-01,Córdoba,No residentes,12867,""
2024-06-01,Litoral,Residentes,328722,""
2024-06-01,Litoral,No residentes,36483,""
2024-06-01,Norte,Residentes,322047,""
2024-06-01,Norte,No residentes,22519,""
2024-06-01,Patagonia,Residentes,426232,""
2024-06-01,Patagonia,No residentes,165240,""
2024-07-01,Buenos Aires,Residentes,334797,""
2024-07-01,Buenos Aires,No residentes,2626,""
2024-07-01,CABA,Residentes,427793,""
2024-07-01,CABA,No residentes,406620,""
2024-07-01,Cuyo,Residentes,383555,""
2024-07-01,Cuyo,No residentes,45741,""
2024-07-01,Córdoba,Residentes,529959,""
2024-07-01,Córdoba,No residentes,13364,""
2024-07-01,Litoral,Residentes,432308,""
2024-07-01,Litoral,No residentes,56717,""
2024-07-01,Norte,Residentes,501339,""
2024-07-01,Norte,No residentes,29636,""
2024-07-01,Patagonia,Residentes,691775,""
2024-07-01,Patagonia,No residentes,319878,""
2024-08-01,Buenos Aires,Residentes,242446,""
2024-08-01,Buenos Aires,No residentes,4202,""
2024-08-01,CABA,Residentes,350668,""
2024-08-01,CABA,No residentes,356178,""
2024-08-01,Cuyo,Residentes,242503,""
2024-08-01,Cuyo,No residentes,40705,""
2024-08-01,Córdoba,Residentes,308506,""
2024-08-01,Córdoba,No residentes,13332,""
2024-08-01,Litoral,Residentes,352370,""
2024-08-01,Litoral,No residentes,54449,""
2024-08-01,Norte,Residentes,350511,""
2024-08-01,Norte,No residentes,26730,""
2024-08-01,Patagonia,Residentes,705434,""
2024-08-01,Patagonia,No residentes,242739,""
2024-09-01,Buenos Aires,Residentes,287277,""
2024-09-01,Buenos Aires,No residentes,3279,""
2024-09-01,CABA,Residentes,340877,""
2024-09-01,CABA,No residentes,355383,""
2024-09-01,Cuyo,Residentes,243714,""
2024-09-01,Cuyo,No residentes,54437,""
2024-09-01,Córdoba,Residentes,374258,""
2024-09-01,Córdoba,No residentes,15969,""
2024-09-01,Litoral,Residentes,382151,""
2024-09-01,Litoral,No residentes,58176,""
2024-09-01,Norte,Residentes,325279,""
2024-09-01,Norte,No residentes,33827,""
2024-09-01,Patagonia,Residentes,726004,""
2024-09-01,Patagonia,No residentes,180028,""
2024-10-01,Buenos Aires,Residentes,469448,""
2024-10-01,Buenos Aires,No residentes,4013,""
2024-10-01,CABA,Residentes,370784,""
2024-10-01,CABA,No residentes,402937,""
2024-10-01,Cuyo,Residentes,244521,""
2024-10-01,Cuyo,No residentes,51377,""
2024-10-01,Córdoba,Residentes,465056,""
2024-10-01,Córdoba,No residentes,14919,""
2024-10-01,Litoral,Residentes,420036,""
2024-10-01,Litoral,No residentes,59355,""
2024-10-01,Norte,Residentes,319290,""
2024-10-01,Norte,No residentes,35803,""
2024-10-01,Patagonia,Residentes,666241,""
2024-10-01,Patagonia,No residentes,181322,""
2024-11-01,Buenos Aires,Residentes,554599,""
2024-11-01,Buenos Aires,No residentes,5552,""
2024-11-01,CABA,Residentes,389627,""
2024-11-01,CABA,No residentes,484908,""
2024-11-01,Cuyo,Residentes,234591,""
2024-11-01,Cuyo,No residentes,65831,""
2024-11-01,Córdoba,Residentes,470112,""
2024-11-01,Córdoba,No residentes,15087,""
2024-11-01,Litoral,Residentes,416632,""
2024-11-01,Litoral,No residentes,69786,""
2024-11-01,Norte,Residentes,242674,""
2024-11-01,Norte,No residentes,35553,""
2024-11-01,Patagonia,Residentes,536872,""
2024-11-01,Patagonia,No residentes,280110,""
2024-12-01,Buenos Aires,Residentes,627439,""
2024-12-01,Buenos Aires,No residentes,5604,""
2024-12-01,CABA,Residentes,338449,""
2024-12-01,CABA,No residentes,463587,""
2024-12-01,Cuyo,Residentes,181214,""
2024-12-01,Cuyo,No residentes,35656,""
2024-12-01,Córdoba,Residentes,440529,""
2024-12-01,Córdoba,No residentes,13427,""
2024-12-01,Litoral,Residentes,339541,""
2024-12-01,Litoral,No residentes,63959,""
2024-12-01,Norte,Residentes,186429,""
2024-12-01,Norte,No residentes,29559,""
2024-12-01,Patagonia,Residentes,548585,""
2024-12-01,Patagonia,No residentes,367325,""
2025-01-01,Buenos Aires,Residentes,1542503,Dato provisorio
2025-01-01,Buenos Aires,No residentes,9848,Dato provisorio
2025-01-01,CABA,Residentes,280678,Dato provisorio
2025-01-01,CABA,No residentes,409435,Dato provisorio
2025-01-01,Cuyo,Residentes,324320,Dato provisorio
2025-01-01,Cuyo,No residentes,48222,Dato provisorio
2025-01-01,Córdoba,Residentes,862853,Dato provisorio
2025-01-01,Córdoba,No residentes,16501,Dato provisorio
2025-01-01,Litoral,Residentes,457186,Dato provisorio
2025-01-01,Litoral,No residentes,66304,Dato provisorio
2025-01-01,Norte,Residentes,245505,Dato provisorio
2025-01-01,Norte,No residentes,41319,Dato provisorio
2025-01-01,Patagonia,Residentes,905929,Dato provisorio
2025-01-01,Patagonia,No residentes,366910,Dato provisorio
2025-02-01,Buenos Aires,Residentes,1101628,Dato provisorio
2025-02-01,Buenos Aires,No residentes,5403,Dato provisorio
2025-02-01,CABA,Residentes,287172,Dato provisorio
2025-02-01,CABA,No residentes,340975,Dato provisorio
2025-02-01,Cuyo,Residentes,279457,Dato provisorio
2025-02-01,Cuyo,No residentes,39411,Dato provisorio
2025-02-01,Córdoba,Residentes,754538,Dato provisorio
2025-02-01,Córdoba,No residentes,11744,Dato provisorio
2025-02-01,Litoral,Residentes,428422,Dato provisorio
2025-02-01,Litoral,No residentes,55284,Dato provisorio
2025-02-01,Norte,Residentes,248498,Dato provisorio
2025-02-01,Norte,No residentes,52536,Dato provisorio
2025-02-01,Patagonia,Residentes,709413,Dato provisorio
2025-02-01,Patagonia,No residentes,260350,Dato provisorio
2025-03-01,Buenos Aires,Residentes,582231,Dato provisorio
2025-03-01,Buenos Aires,No residentes,4674,Dato provisorio
2025-03-01,CABA,Residentes,369038,Dato provisorio
2025-03-01,CABA,No residentes,384347,Dato provisorio
2025-03-01,Cuyo,Residentes,254507,Dato provisorio
2025-03-01,Cuyo,No residentes,44952,Dato provisorio
2025-03-01,Córdoba,Residentes,473295,Dato provisorio
2025-03-01,Córdoba,No residentes,14644,Dato provisorio
2025-03-01,Litoral,Residentes,410851,Dato provisorio
2025-03-01,Litoral,No residentes,63507,Dato provisorio
2025-03-01,Norte,Residentes,271021,Dato provisorio
2025-03-01,Norte,No residentes,52460,Dato provisorio
2025-03-01,Patagonia,Residentes,574394,Dato provisorio
2025-03-01,Patagonia,No residentes,249663,Dato provisorio
2025-04-01,Buenos Aires,Residentes,338269,Dato provisorio
2025-04-01,Buenos Aires,No residentes,3659,Dato provisorio
2025-04-01,CABA,Residentes,345163,Dato provisorio
2025-04-01,CABA,No residentes,335326,Dato provisorio
2025-04-01,Cuyo,Residentes,218630,Dato provisorio
2025-04-01,Cuyo,No residentes,47229,Dato provisorio
2025-04-01,Córdoba,Residentes,338724,Dato provisorio
2025-04-01,Córdoba,No residentes,15226,Dato provisorio
2025-04-01,Litoral,Residentes,383955,Dato provisorio
2025-04-01,Litoral,No residentes,55771,Dato provisorio
2025-04-01,Norte,Residentes,280148,Dato provisorio
2025-04-01,Norte,No residentes,42460,Dato provisorio
2025-04-01,Patagonia,Residentes,499852,Dato provisorio
2025-04-01,Patagonia,No residentes,154559,Dato provisorio
2025-05-01,Buenos Aires,Residentes,208895,Dato provisorio
2025-05-01,Buenos Aires,No residentes,3001,Dato provisorio
2025-05-01,CABA,Residentes,345917,Dato provisorio
2025-05-01,CABA,No residentes,288073,Dato provisorio
2025-05-01,Cuyo,Residentes,193918,Dato provisorio
2025-05-01,Cuyo,No residentes,44256,Dato provisorio
2025-05-01,Córdoba,Residentes,285636,Dato provisorio
2025-05-01,Córdoba,No residentes,12001,Dato provisorio
2025-05-01,Litoral,Residentes,372839,Dato provisorio
2025-05-01,Litoral,No residentes,41901,Dato provisorio
2025-05-01,Norte,Residentes,285087,Dato provisorio
2025-05-01,Norte,No residentes,29944,Dato provisorio
2025-05-01,Patagonia,Residentes,376713,Dato provisorio
2025-05-01,Patagonia,No residentes,85319,Dato provisorio
2025-06-01,Buenos Aires,Residentes,206206,Dato provisorio
2025-06-01,Buenos Aires,No residentes,2077,Dato provisorio
2025-06-01,CABA,Residentes,323347,Dato provisorio
2025-06-01,CABA,No residentes,284974,Dato provisorio
2025-06-01,Cuyo,Residentes,182828,Dato provisorio
2025-06-01,Cuyo,No residentes,34108,Dato provisorio
2025-06-01,Córdoba,Residentes,303799,Dato provisorio
2025-06-01,Córdoba,No residentes,11399,Dato provisorio
2025-06-01,Litoral,Residentes,323585,Dato provisorio
2025-06-01,Litoral,No residentes,38360,Dato provisorio
2025-06-01,Norte,Residentes,267944,Dato provisorio
2025-06-01,Norte,No residentes,25727,Dato provisorio
2025-06-01,Patagonia,Residentes,398137,Dato provisorio
2025-06-01,Patagonia,No residentes,135083,Dato provisorio
2025-07-01,Buenos Aires,Residentes,298804,Dato provisorio
2025-07-01,Buenos Aires,No residentes,2598,Dato provisorio
2025-07-01,CABA,Residentes,449650,Dato provisorio
2025-07-01,CABA,No residentes,328422,Dato provisorio
2025-07-01,Cuyo,Residentes,351915,Dato provisorio
2025-07-01,Cuyo,No residentes,43371,Dato provisorio
2025-07-01,Córdoba,Residentes,548808,Dato provisorio
2025-07-01,Córdoba,No residentes,11258,Dato provisorio
2025-07-01,Litoral,Residentes,450159,Dato provisorio
2025-07-01,Litoral,No residentes,47260,Dato provisorio
2025-07-01,Norte,Residentes,501242,Dato provisorio
2025-07-01,Norte,No residentes,34848,Dato provisorio
2025-07-01,Patagonia,Residentes,773184,Dato provisorio
2025-07-01,Patagonia,No residentes,259833,Dato provisorio
2025-08-01,Buenos Aires,Residentes,246281,Dato provisorio
2025-08-01,Buenos Aires,No residentes,2120,Dato provisorio
2025-08-01,CABA,Residentes,344916,Dato provisorio
2025-08-01,CABA,No residentes,317413,Dato provisorio
2025-08-01,Cuyo,Residentes,234637,Dato provisorio
2025-08-01,Cuyo,No residentes,41442,Dato provisorio
2025-08-01,Córdoba,Residentes,376897,Dato provisorio
2025-08-01,Córdoba,No residentes,15692,Dato provisorio
2025-08-01,Litoral,Residentes,381384,Dato provisorio
2025-08-01,Litoral,No residentes,52759,Dato provisorio
2025-08-01,Norte,Residentes,306653,Dato provisorio
2025-08-01,Norte,No residentes,30183,Dato provisorio
2025-08-01,Patagonia,Residentes,783021,Dato provisorio
2025-08-01,Patagonia,No residentes,226179,Dato provisorio
2025-09-01,Buenos Aires,Residentes,290077,Dato provisorio
2025-09-01,Buenos Aires,No residentes,3210,Dato provisorio
2025-09-01,CABA,Residentes,361674,Dato provisorio
2025-09-01,CABA,No residentes,346291,Dato provisorio
2025-09-01,Cuyo,Residentes,225639,Dato provisorio
2025-09-01,Cuyo,No residentes,43976,Dato provisorio
2025-09-01,Córdoba,Residentes,360561,Dato provisorio
2025-09-01,Córdoba,No residentes,18328,Dato provisorio
2025-09-01,Litoral,Residentes,365294,Dato provisorio
2025-09-01,Litoral,No residentes,48362,Dato provisorio
2025-09-01,Norte,Residentes,309664,Dato provisorio
2025-09-01,Norte,No residentes,32444,Dato provisorio
2025-09-01,Patagonia,Residentes,737911,Dato provisorio
2025-09-01,Patagonia,No residentes,194516,Dato provisorio
2025-10-01,Buenos Aires,Residentes,407373,Dato provisorio
2025-10-01,Buenos Aires,No residentes,2884,Dato provisorio
2025-10-01,CABA,Residentes,382482,Dato provisorio
2025-10-01,CABA,No residentes,402601,Dato provisorio
2025-10-01,Cuyo,Residentes,226471,Dato provisorio
2025-10-01,Cuyo,No residentes,56952,Dato provisorio
2025-10-01,Córdoba,Residentes,411829,Dato provisorio
2025-10-01,Córdoba,No residentes,20997,Dato provisorio
2025-10-01,Litoral,Residentes,414197,Dato provisorio
2025-10-01,Litoral,No residentes,57816,Dato provisorio
2025-10-01,Norte,Residentes,296017,Dato provisorio
2025-10-01,Norte,No residentes,51944,Dato provisorio
2025-10-01,Patagonia,Residentes,649978,Dato provisorio
2025-10-01,Patagonia,No residentes,188448,Dato provisorio
2025-11-01,Buenos Aires,Residentes,545117,Dato provisorio
2025-11-01,Buenos Aires,No residentes,6506,Dato provisorio
2025-11-01,CABA,Residentes,437441,Dato provisorio
2025-11-01,CABA,No residentes,505828,Dato provisorio
2025-11-01,Cuyo,Residentes,262737,Dato provisorio
2025-11-01,Cuyo,No residentes,54385,Dato provisorio
2025-11-01,Córdoba,Residentes,502671,Dato provisorio
2025-11-01,Córdoba,No residentes,23378,Dato provisorio
2025-11-01,Litoral,Residentes,394445,Dato provisorio
2025-11-01,Litoral,No residentes,74717,Dato provisorio
2025-11-01,Norte,Residentes,260593,Dato provisorio
2025-11-01,Norte,No residentes,53827,Dato provisorio
2025-11-01,Patagonia,Residentes,577737,Dato provisorio
2025-11-01,Patagonia,No residentes,303711,Dato provisorio
