indice_tiempo,region_de_destino,origen_viajeros,estadia_media_en_noches,observaciones
2014-12-01,CABA,Residentes,2.3,""
2014-12-01,CABA,No residentes,2.5,""
2014-12-01,Cuyo,Total,2.1,""
2014-12-01,Cuyo,Residentes,2.1,""
2014-12-01,Cuyo,No residentes,2,""
2014-12-01,Córdoba,Total,2.5,""
2014-12-01,Córdoba,Residentes,2.5,""
2014-12-01,Córdoba,No residentes,2.4,""
2014-12-01,Litoral,Total,1.8,""
2014-12-01,Litoral,Residentes,1.7,""
2014-12-01,Litoral,No residentes,2,""
2014-12-01,Norte,Total,1.7,""
2014-12-01,Norte,Residentes,1.6,""
2014-12-01,Norte,No residentes,1.8,""
2014-12-01,Patagonia,Total,2.5,""
2014-12-01,Patagonia,Residentes,2.7,""
2014-12-01,Patagonia,No residentes,2.3,""
2015-01-01,Buenos Aires,Total,4.8,""
2015-01-01,Buenos Aires,Residentes,4.8,""
2015-01-01,Buenos Aires,No residentes,2.8,""
2015-01-01,CABA,Total,2.5,""
2015-01-01,CABA,Residentes,2.4,""
2015-01-01,CABA,No residentes,2.6,""
2015-01-01,Cuyo,Total,2.5,""
2015-01-01,Cuyo,Residentes,2.6,""
2015-01-01,Cuyo,No residentes,2,""
2015-01-01,Córdoba,Total,3.6,""
2015-01-01,Córdoba,Residentes,3.6,""
2015-01-01,Córdoba,No residentes,1.9,""
2015-01-01,Litoral,Total,2,""
2015-01-01,Litoral,Residentes,2,""
2015-01-01,Litoral,No residentes,2,""
2015-01-01,Norte,Total,1.7,""
2015-01-01,Norte,Residentes,1.7,""
2015-01-01,Norte,No residentes,1.9,""
2015-01-01,Patagonia,Total,2.5,""
2015-01-01,Patagonia,Residentes,2.6,""
2015-01-01,Patagonia,No residentes,2.2,""
2015-02-01,Buenos Aires,Total,4.4,""
2015-02-01,Buenos Aires,Residentes,4.4,""
2015-02-01,Buenos Aires,No residentes,2.5,""
2015-02-01,CABA,Total,2.5,""
2015-02-01,CABA,Residentes,2.4,""
2015-02-01,CABA,No residentes,2.5,""
2015-02-01,Cuyo,Total,2.4,""
2015-02-01,Cuyo,Residentes,2.5,""
2015-02-01,Cuyo,No residentes,2.1,""
2015-02-01,Córdoba,Total,3.3,""
2015-02-01,Córdoba,Residentes,3.3,""
2015-02-01,Córdoba,No residentes,1.9,""
2015-02-01,Litoral,Total,2,""
2015-02-01,Litoral,Residentes,2,""
2015-02-01,Litoral,No residentes,1.9,""
2015-02-01,Norte,Total,1.8,""
2015-02-01,Norte,Residentes,1.7,""
2015-02-01,Norte,No residentes,1.9,""
2015-02-01,Patagonia,Total,2.5,""
2015-02-01,Patagonia,Residentes,2.6,""
2015-02-01,Patagonia,No residentes,2.3,""
2015-03-01,Buenos Aires,Total,3.3,""
2015-03-01,Buenos Aires,Residentes,3.4,""
2015-03-01,Buenos Aires,No residentes,2.1,""
2015-03-01,CABA,Total,2.5,""
2015-03-01,CABA,Residentes,2.4,""
2015-03-01,CABA,No residentes,2.5,""
2015-03-01,Cuyo,Total,2.3,""
2015-03-01,Cuyo,Residentes,2.3,""
2015-03-01,Cuyo,No residentes,2.1,""
2015-03-01,Córdoba,Total,2.6,""
2015-03-01,Córdoba,Residentes,2.6,""
2015-03-01,Córdoba,No residentes,2.2,""
2015-03-01,Litoral,Total,1.8,""
2015-03-01,Litoral,Residentes,1.8,""
2015-03-01,Litoral,No residentes,1.9,""
2015-03-01,Norte,Total,1.7,""
2015-03-01,Norte,Residentes,1.7,""
2015-03-01,Norte,No residentes,1.8,""
2015-03-01,Patagonia,Total,2.3,""
2015-03-01,Patagonia,Residentes,2.3,""
2015-03-01,Patagonia,No residentes,2.2,""
2015-04-01,Buenos Aires,Total,2.7,""
2015-04-01,Buenos Aires,Residentes,2.7,""
2015-04-01,Buenos Aires,No residentes,2.1,""
2015-04-01,CABA,Total,2.5,""
2015-04-01,CABA,Residentes,2.4,""
2015-04-01,CABA,No residentes,2.6,""
2015-04-01,Cuyo,Total,2.2,""
2015-04-01,Cuyo,Residentes,2.2,""
2015-04-01,Cuyo,No residentes,2.1,""
2015-04-01,Córdoba,Total,2.2,""
2015-04-01,Córdoba,Residentes,2.2,""
2015-04-01,Córdoba,No residentes,2.2,""
2015-04-01,Litoral,Total,1.8,""
2015-04-01,Litoral,Residentes,1.7,""
2015-04-01,Litoral,No residentes,1.9,""
2015-04-01,Norte,Total,1.8,""
2015-04-01,Norte,Residentes,1.8,""
2015-04-01,Norte,No residentes,1.9,""
2015-04-01,Patagonia,Total,2.2,""
2015-04-01,Patagonia,Residentes,2.2,""
2015-04-01,Patagonia,No residentes,2.3,""
2015-05-01,Buenos Aires,Total,2.3,""
2015-05-01,Buenos Aires,Residentes,2.3,""
2015-05-01,Buenos Aires,No residentes,2.3,""
2015-05-01,CABA,Total,2.5,""
2015-05-01,CABA,Residentes,2.4,""
2015-05-01,CABA,No residentes,2.6,""
2015-05-01,Cuyo,Total,2.1,""
2015-05-01,Cuyo,Residentes,2.1,""
2015-05-01,Cuyo,No residentes,2.2,""
2015-05-01,Córdoba,Total,2,""
2015-05-01,Córdoba,Residentes,2,""
2015-05-01,Córdoba,No residentes,2.2,""
2015-05-01,Litoral,Total,1.7,""
2015-05-01,Litoral,Residentes,1.7,""
2015-05-01,Litoral,No residentes,1.9,""
2015-05-01,Norte,Total,1.8,""
2015-05-01,Norte,Residentes,1.8,""
2015-05-01,Norte,No residentes,1.8,""
2015-05-01,Patagonia,Total,2,""
2015-05-01,Patagonia,Residentes,2,""
2015-05-01,Patagonia,No residentes,2.2,""
2015-06-01,Buenos Aires,Total,2.3,""
2015-06-01,Buenos Aires,Residentes,2.3,""
2015-06-01,Buenos Aires,No residentes,2.4,""
2015-06-01,CABA,Total,2.5,""
2015-06-01,CABA,Residentes,2.4,""
2015-06-01,CABA,No residentes,2.6,""
2015-06-01,Cuyo,Total,2,""
2015-06-01,Cuyo,Residentes,2,""
2015-06-01,Cuyo,No residentes,2.2,""
2015-06-01,Córdoba,Total,1.8,""
2015-06-01,Córdoba,Residentes,1.8,""
2015-06-01,Córdoba,No residentes,2,""
2015-06-01,Litoral,Total,1.6,""
2015-06-01,Litoral,Residentes,1.6,""
2015-06-01,Litoral,No residentes,1.8,""
2015-06-01,Norte,Total,1.7,""
2015-06-01,Norte,Residentes,1.7,""
2015-06-01,Norte,No residentes,1.7,""
2015-06-01,Patagonia,Total,2.1,""
2015-06-01,Patagonia,Residentes,2.1,""
2015-06-01,Patagonia,No residentes,2.3,""
2015-07-01,Buenos Aires,Total,2.7,""
2015-07-01,Buenos Aires,Residentes,2.7,""
2015-07-01,Buenos Aires,No residentes,3,""
2015-07-01,CABA,Total,2.6,""
2015-07-01,CABA,Residentes,2.5,""
2015-07-01,CABA,No residentes,2.7,""
2015-07-01,Cuyo,Total,2.2,""
2015-07-01,Cuyo,Residentes,2.2,""
2015-07-01,Cuyo,No residentes,2.3,""
2015-07-01,Córdoba,Total,2.5,""
2015-07-01,Córdoba,Residentes,2.5,""
2015-07-01,Córdoba,No residentes,2.3,""
2015-07-01,Litoral,Total,1.8,""
2015-07-01,Litoral,Residentes,1.8,""
2015-07-01,Litoral,No residentes,1.9,""
2015-07-01,Norte,Total,1.8,""
2015-07-01,Norte,Residentes,1.8,""
2015-07-01,Norte,No residentes,1.7,""
2015-07-01,Patagonia,Total,3.1,""
2015-07-01,Patagonia,Residentes,3.1,""
2015-07-01,Patagonia,No residentes,3.4,""
2015-08-01,Buenos Aires,Total,2.4,""
2015-08-01,Buenos Aires,Residentes,2.4,""
2015-08-01,Buenos Aires,No residentes,2.6,""
2015-08-01,CABA,Total,2.5,""
2015-08-01,CABA,Residentes,2.4,""
2015-08-01,CABA,No residentes,2.6,""
2015-08-01,Cuyo,Total,2.2,""
2015-08-01,Cuyo,Residentes,2.2,""
2015-08-01,Cuyo,No residentes,2.3,""
2015-08-01,Córdoba,Total,2,""
2015-08-01,Córdoba,Residentes,2,""
2015-08-01,Córdoba,No residentes,1.9,""
2015-08-01,Litoral,Total,1.7,""
2015-08-01,Litoral,Residentes,1.6,""
2015-08-01,Litoral,No residentes,1.8,""
2015-08-01,Norte,Total,1.9,""
2015-08-01,Norte,Residentes,2,""
2015-08-01,Norte,No residentes,1.7,""
2015-08-01,Patagonia,Total,3.2,""
2015-08-01,Patagonia,Residentes,3.2,""
2015-08-01,Patagonia,No residentes,3.3,""
2015-09-01,Buenos Aires,Total,2.6,""
2015-09-01,Buenos Aires,Residentes,2.6,""
2015-09-01,Buenos Aires,No residentes,2.4,""
2015-09-01,CABA,Total,2.4,""
2015-09-01,CABA,Residentes,2.3,""
2015-09-01,CABA,No residentes,2.6,""
2015-09-01,Cuyo,Total,2.2,""
2015-09-01,Cuyo,Residentes,2.2,""
2015-09-01,Cuyo,No residentes,2.3,""
2015-09-01,Córdoba,Total,2,""
2015-09-01,Córdoba,Residentes,2,""
2015-09-01,Córdoba,No residentes,1.9,""
2015-09-01,Litoral,Total,1.7,""
2015-09-01,Litoral,Residentes,1.7,""
2015-09-01,Litoral,No residentes,1.8,""
2015-09-01,Norte,Total,1.9,""
2015-09-01,Norte,Residentes,1.9,""
2015-09-01,Norte,No residentes,2,""
2015-09-01,Patagonia,Total,3,""
2015-09-01,Patagonia,Residentes,3,""
2015-09-01,Patagonia,No residentes,2.9,""
2015-10-01,Buenos Aires,Total,2.7,""
2015-10-01,Buenos Aires,Residentes,2.7,""
2015-10-01,Buenos Aires,No residentes,2.1,""
2015-10-01,CABA,Total,2.4,""
2015-10-01,CABA,Residentes,2.3,""
2015-10-01,CABA,No residentes,2.5,""
2015-10-01,Cuyo,Total,2.1,""
2015-10-01,Cuyo,Residentes,2.1,""
2015-10-01,Cuyo,No residentes,2.2,""
2015-10-01,Córdoba,Total,2.6,""
2015-10-01,Córdoba,Residentes,2.6,""
2015-10-01,Córdoba,No residentes,2,""
2015-10-01,Litoral,Total,1.7,""
2015-10-01,Litoral,Residentes,1.7,""
2015-10-01,Litoral,No residentes,1.8,""
2015-10-01,Norte,Total,1.8,""
2015-10-01,Norte,Residentes,1.8,""
2015-10-01,Norte,No residentes,1.8,""
2015-10-01,Patagonia,Total,2.6,""
2015-10-01,Patagonia,Residentes,2.7,""
2015-10-01,Patagonia,No residentes,2.3,""
2015-11-01,Buenos Aires,Total,3,""
2015-11-01,Buenos Aires,Residentes,3,""
2015-11-01,Buenos Aires,No residentes,2.4,""
2015-11-01,CABA,Total,2.4,""
2015-11-01,CABA,Residentes,2.4,""
2015-11-01,CABA,No residentes,2.5,""
2015-11-01,Cuyo,Total,2.1,""
2015-11-01,Cuyo,Residentes,2.1,""
2015-11-01,Cuyo,No residentes,2.2,""
2015-11-01,Córdoba,Total,2.4,""
2015-11-01,Córdoba,Residentes,2.3,""
2015-11-01,Córdoba,No residentes,2.5,""
2015-11-01,Litoral,Total,1.7,""
2015-11-01,Litoral,Residentes,1.7,""
2015-11-01,Litoral,No residentes,1.8,""
2015-11-01,Norte,Total,1.7,""
2015-11-01,Norte,Residentes,1.7,""
2015-11-01,Norte,No residentes,1.7,""
2015-11-01,Patagonia,Total,2.1,""
2015-11-01,Patagonia,Residentes,2.2,""
2015-11-01,Patagonia,No residentes,2.1,""
2015-12-01,Buenos Aires,Total,3.3,""
2015-12-01,Buenos Aires,Residentes,3.3,""
2015-12-01,Buenos Aires,No residentes,2.7,""
2015-12-01,CABA,Total,2.4,""
2015-12-01,CABA,Residentes,2.4,""
2015-12-01,CABA,No residentes,2.4,""
2015-12-01,Cuyo,Total,2.1,""
2015-12-01,Cuyo,Residentes,2.1,""
2015-12-01,Cuyo,No residentes,2.1,""
2015-12-01,Córdoba,Total,2.5,""
2015-12-01,Córdoba,Residentes,2.5,""
2015-12-01,Córdoba,No residentes,1.8,""
2015-12-01,Litoral,Total,1.7,""
2015-12-01,Litoral,Residentes,1.7,""
2015-12-01,Litoral,No residentes,1.8,""
2015-12-01,Norte,Total,1.7,""
2015-12-01,Norte,Residentes,1.7,""
2015-12-01,Norte,No residentes,1.7,""
2015-12-01,Patagonia,Total,2.5,""
2015-12-01,Patagonia,Residentes,2.6,""
2015-12-01,Patagonia,No residentes,2.3,""
2016-01-01,Buenos Aires,Total,5.2,""
2016-01-01,Buenos Aires,Residentes,5.2,""
2016-01-01,Buenos Aires,No residentes,3,""
2016-01-01,CABA,Total,2.4,""
2016-01-01,CABA,Residentes,2.4,""
2016-01-01,CABA,No residentes,2.4,""
2016-01-01,Cuyo,Total,2.5,""
2016-01-01,Cuyo,Residentes,2.6,""
2016-01-01,Cuyo,No residentes,2.1,""
2016-01-01,Córdoba,Total,3.8,""
2016-01-01,Córdoba,Residentes,3.8,""
2016-01-01,Córdoba,No residentes,2.3,""
2016-01-01,Litoral,Total,2,""
2016-01-01,Litoral,Residentes,2,""
2016-01-01,Litoral,No residentes,1.9,""
2016-01-01,Norte,Total,1.7,""
2016-01-01,Norte,Residentes,1.8,""
2016-01-01,Norte,No residentes,1.7,""
2016-01-01,Patagonia,Total,2.6,""
2016-01-01,Patagonia,Residentes,2.7,""
2016-01-01,Patagonia,No residentes,2.3,""
2016-02-01,Buenos Aires,Total,5.1,""
2016-02-01,Buenos Aires,Residentes,5.1,""
2016-02-01,Buenos Aires,No residentes,3.2,""
2016-02-01,CABA,Total,2.4,""
2016-02-01,CABA,Residentes,2.4,""
2016-02-01,CABA,No residentes,2.5,""
2016-02-01,Cuyo,Total,2.4,""
2016-02-01,Cuyo,Residentes,2.4,""
2016-02-01,Cuyo,No residentes,2.2,""
2016-02-01,Córdoba,Total,3.4,""
2016-02-01,Córdoba,Residentes,3.4,""
2016-02-01,Córdoba,No residentes,2.4,""
2016-02-01,Litoral,Total,2,""
2016-02-01,Litoral,Residentes,2.1,""
2016-02-01,Litoral,No residentes,1.9,""
2016-02-01,Norte,Total,1.8,""
2016-02-01,Norte,Residentes,1.8,""
2016-02-01,Norte,No residentes,1.7,""
2016-02-01,Patagonia,Total,2.6,""
2016-02-01,Patagonia,Residentes,2.8,""
2016-02-01,Patagonia,No residentes,2.2,""
2016-03-01,Buenos Aires,Total,3.7,""
2016-03-01,Buenos Aires,Residentes,3.7,""
2016-03-01,Buenos Aires,No residentes,2.9,""
2016-03-01,CABA,Total,2.4,""
2016-03-01,CABA,Residentes,2.4,""
2016-03-01,CABA,No residentes,2.5,""
2016-03-01,Cuyo,Total,2.3,""
2016-03-01,Cuyo,Residentes,2.4,""
2016-03-01,Cuyo,No residentes,2.2,""
2016-03-01,Córdoba,Total,2.7,""
2016-03-01,Córdoba,Residentes,2.8,""
2016-03-01,Córdoba,No residentes,2.1,""
2016-03-01,Litoral,Total,1.8,""
2016-03-01,Litoral,Residentes,1.8,""
2016-03-01,Litoral,No residentes,1.9,""
2016-03-01,Norte,Total,1.8,""
2016-03-01,Norte,Residentes,1.8,""
2016-03-01,Norte,No residentes,1.8,""
2016-03-01,Patagonia,Total,2.4,""
2016-03-01,Patagonia,Residentes,2.5,""
2016-03-01,Patagonia,No residentes,2.1,""
2016-04-01,Buenos Aires,Total,2.9,""
2016-04-01,Buenos Aires,Residentes,2.9,""
2016-04-01,Buenos Aires,No residentes,2.4,""
2016-04-01,CABA,Total,2.4,""
2016-04-01,CABA,Residentes,2.3,""
2016-04-01,CABA,No residentes,2.5,""
2016-04-01,Cuyo,Total,2.2,""
2016-04-01,Cuyo,Residentes,2.2,""
2016-04-01,Cuyo,No residentes,2.2,""
2016-04-01,Córdoba,Total,2.2,""
2016-04-01,Córdoba,Residentes,2.2,""
2016-04-01,Córdoba,No residentes,2.3,""
2016-04-01,Litoral,Total,1.7,""
2016-04-01,Litoral,Residentes,1.7,""
2016-04-01,Litoral,No residentes,1.8,""
2016-04-01,Norte,Total,1.9,""
2016-04-01,Norte,Residentes,1.9,""
2016-04-01,Norte,No residentes,1.7,""
2016-04-01,Patagonia,Total,2.3,""
2016-04-01,Patagonia,Residentes,2.3,""
2016-04-01,Patagonia,No residentes,2.2,""
2016-05-01,Buenos Aires,Total,2.4,""
2016-05-01,Buenos Aires,Residentes,2.4,""
2016-05-01,Buenos Aires,No residentes,2.2,""
2016-05-01,CABA,Total,2.3,""
2016-05-01,CABA,Residentes,2.2,""
2016-05-01,CABA,No residentes,2.5,""
2016-05-01,Cuyo,Total,2.1,""
2016-05-01,Cuyo,Residentes,2.1,""
2016-05-01,Cuyo,No residentes,2.1,""
2016-05-01,Córdoba,Total,2,""
2016-05-01,Córdoba,Residentes,2,""
2016-05-01,Córdoba,No residentes,1.9,""
2016-05-01,Litoral,Total,1.6,""
2016-05-01,Litoral,Residentes,1.6,""
2016-05-01,Litoral,No residentes,1.8,""
2016-05-01,Norte,Total,1.8,""
2016-05-01,Norte,Residentes,1.8,""
2016-05-01,Norte,No residentes,1.7,""
2016-05-01,Patagonia,Total,2,""
2016-05-01,Patagonia,Residentes,2,""
2016-05-01,Patagonia,No residentes,2.2,""
2016-06-01,Buenos Aires,Total,2.4,""
2016-06-01,Buenos Aires,Residentes,2.4,""
2016-06-01,Buenos Aires,No residentes,2.3,""
2016-06-01,CABA,Total,2.3,""
2016-06-01,CABA,Residentes,2.2,""
2016-06-01,CABA,No residentes,2.4,""
2016-06-01,Cuyo,Total,2.1,""
2016-06-01,Cuyo,Residentes,2.1,""
2016-06-01,Cuyo,No residentes,2.1,""
2016-06-01,Córdoba,Total,2,""
2016-06-01,Córdoba,Residentes,2,""
2016-06-01,Córdoba,No residentes,2,""
2016-06-01,Litoral,Total,1.6,""
2016-06-01,Litoral,Residentes,1.6,""
2016-06-01,Litoral,No residentes,1.8,""
2016-06-01,Norte,Total,1.9,""
2016-06-01,Norte,Residentes,1.9,""
2016-06-01,Norte,No residentes,1.8,""
2016-06-01,Patagonia,Total,2.3,""
2016-06-01,Patagonia,Residentes,2.3,""
2016-06-01,Patagonia,No residentes,2.5,""
2016-07-01,Buenos Aires,Total,2.8,""
2016-07-01,Buenos Aires,Residentes,2.8,""
2016-07-01,Buenos Aires,No residentes,2.6,""
2016-07-01,CABA,Total,2.5,""
2016-07-01,CABA,Residentes,2.4,""
2016-07-01,CABA,No residentes,2.6,""
2016-07-01,Cuyo,Total,2.5,""
2016-07-01,Cuyo,Residentes,2.5,""
2016-07-01,Cuyo,No residentes,2.4,""
2016-07-01,Córdoba,Total,2.6,""
2016-07-01,Córdoba,Residentes,2.6,""
2016-07-01,Córdoba,No residentes,2.1,""
2016-07-01,Litoral,Total,1.7,""
2016-07-01,Litoral,Residentes,1.7,""
2016-07-01,Litoral,No residentes,1.8,""
2016-07-01,Norte,Total,1.8,""
2016-07-01,Norte,Residentes,1.8,""
2016-07-01,Norte,No residentes,1.7,""
2016-07-01,Patagonia,Total,3,""
2016-07-01,Patagonia,Residentes,3,""
2016-07-01,Patagonia,No residentes,3.1,""
2016-08-01,Buenos Aires,Total,2.5,""
2016-08-01,Buenos Aires,Residentes,2.5,""
2016-08-01,Buenos Aires,No residentes,2.5,""
2016-08-01,CABA,Total,2.4,""
2016-08-01,CABA,Residentes,2.3,""
2016-08-01,CABA,No residentes,2.5,""
2016-08-01,Cuyo,Total,2.1,""
2016-08-01,Cuyo,Residentes,2.1,""
2016-08-01,Cuyo,No residentes,2.2,""
2016-08-01,Córdoba,Total,2,""
2016-08-01,Córdoba,Residentes,2,""
2016-08-01,Córdoba,No residentes,1.9,""
2016-08-01,Litoral,Total,1.7,""
2016-08-01,Litoral,Residentes,1.6,""
2016-08-01,Litoral,No residentes,1.9,""
2016-08-01,Norte,Total,2,""
2016-08-01,Norte,Residentes,2.1,""
2016-08-01,Norte,No residentes,1.7,""
2016-08-01,Patagonia,Total,3.1,""
2016-08-01,Patagonia,Residentes,3.2,""
2016-08-01,Patagonia,No residentes,3,""
2016-09-01,Buenos Aires,Total,2.4,""
2016-09-01,Buenos Aires,Residentes,2.4,""
2016-09-01,Buenos Aires,No residentes,2.2,""
2016-09-01,CABA,Total,2.4,""
2016-09-01,CABA,Residentes,2.2,""
2016-09-01,CABA,No residentes,2.5,""
2016-09-01,Cuyo,Total,2,""
2016-09-01,Cuyo,Residentes,2,""
2016-09-01,Cuyo,No residentes,2.1,""
2016-09-01,Córdoba,Total,2.1,""
2016-09-01,Córdoba,Residentes,2.1,""
2016-09-01,Córdoba,No residentes,2,""
2016-09-01,Litoral,Total,1.7,""
2016-09-01,Litoral,Residentes,1.7,""
2016-09-01,Litoral,No residentes,1.8,""
2016-09-01,Norte,Total,1.8,""
2016-09-01,Norte,Residentes,1.8,""
2016-09-01,Norte,No residentes,1.7,""
2016-09-01,Patagonia,Total,2.9,""
2016-09-01,Patagonia,Residentes,2.9,""
2016-09-01,Patagonia,No residentes,2.8,""
2016-10-01,Buenos Aires,Total,2.9,""
2016-10-01,Buenos Aires,Residentes,2.9,""
2016-10-01,Buenos Aires,No residentes,1.9,""
2016-10-01,CABA,Total,2.3,""
2016-10-01,CABA,Residentes,2.2,""
2016-10-01,CABA,No residentes,2.5,""
2016-10-01,Cuyo,Total,2.1,""
2016-10-01,Cuyo,Residentes,2,""
2016-10-01,Cuyo,No residentes,2.2,""
2016-10-01,Córdoba,Total,2.4,""
2016-10-01,Córdoba,Residentes,2.4,""
2016-10-01,Córdoba,No residentes,2.1,""
2016-10-01,Litoral,Total,1.7,""
2016-10-01,Litoral,Residentes,1.7,""
2016-10-01,Litoral,No residentes,1.9,""
2016-10-01,Norte,Total,1.8,""
2016-10-01,Norte,Residentes,1.8,""
2016-10-01,Norte,No residentes,1.7,""
2016-10-01,Patagonia,Total,2.5,""
2016-10-01,Patagonia,Residentes,2.6,""
2016-10-01,Patagonia,No residentes,2.2,""
2016-11-01,Buenos Aires,Total,2.8,""
2016-11-01,Buenos Aires,Residentes,2.8,""
2016-11-01,Buenos Aires,No residentes,2,""
2016-11-01,CABA,Total,2.3,""
2016-11-01,CABA,Residentes,2.2,""
2016-11-01,CABA,No residentes,2.5,""
2016-11-01,Cuyo,Total,2,""
2016-11-01,Cuyo,Residentes,2,""
2016-11-01,Cuyo,No residentes,2,""
2016-11-01,Córdoba,Total,2.4,""
2016-11-01,Córdoba,Residentes,2.4,""
2016-11-01,Córdoba,No residentes,2.2,""
2016-11-01,Litoral,Total,1.7,""
2016-11-01,Litoral,Residentes,1.7,""
2016-11-01,Litoral,No residentes,1.9,""
2016-11-01,Norte,Total,1.7,""
2016-11-01,Norte,Residentes,1.7,""
2016-11-01,Norte,No residentes,1.5,""
2016-11-01,Patagonia,Total,2.2,""
2016-11-01,Patagonia,Residentes,2.2,""
2016-11-01,Patagonia,No residentes,2.2,""
2016-12-01,Buenos Aires,Total,3.1,""
2016-12-01,Buenos Aires,Residentes,3.1,""
2016-12-01,Buenos Aires,No residentes,2.2,""
2016-12-01,CABA,Total,2.3,""
2016-12-01,CABA,Residentes,2.2,""
2016-12-01,CABA,No residentes,2.4,""
2016-12-01,Cuyo,Total,2.2,""
2016-12-01,Cuyo,Residentes,2.2,""
2016-12-01,Cuyo,No residentes,2.2,""
2016-12-01,Córdoba,Total,2.5,""
2016-12-01,Córdoba,Residentes,2.5,""
2016-12-01,Córdoba,No residentes,2.1,""
2016-12-01,Litoral,Total,1.7,""
2016-12-01,Litoral,Residentes,1.7,""
2016-12-01,Litoral,No residentes,1.9,""
2016-12-01,Norte,Total,1.6,""
2016-12-01,Norte,Residentes,1.6,""
2016-12-01,Norte,No residentes,1.6,""
2016-12-01,Patagonia,Total,2.4,""
2016-12-01,Patagonia,Residentes,2.4,""
2016-12-01,Patagonia,No residentes,2.4,""
2017-01-01,Buenos Aires,Total,4.3,""
2017-01-01,Buenos Aires,Residentes,4.3,""
2017-01-01,Buenos Aires,No residentes,2.8,""
2017-01-01,CABA,Total,2.3,""
2017-01-01,CABA,Residentes,2.2,""
2017-01-01,CABA,No residentes,2.5,""
2017-01-01,Cuyo,Total,2.5,""
2017-01-01,Cuyo,Residentes,2.5,""
2017-01-01,Cuyo,No residentes,2,""
2017-01-01,Córdoba,Total,3.5,""
2017-01-01,Córdoba,Residentes,3.5,""
2017-01-01,Córdoba,No residentes,1.9,""
2017-01-01,Litoral,Total,2,""
2017-01-01,Litoral,Residentes,2,""
2017-01-01,Litoral,No residentes,1.9,""
2017-01-01,Norte,Total,1.7,""
2017-01-01,Norte,Residentes,1.8,""
2017-01-01,Norte,No residentes,1.7,""
2017-01-01,Patagonia,Total,2.5,""
2017-01-01,Patagonia,Residentes,2.6,""
2017-01-01,Patagonia,No residentes,2.2,""
2017-02-01,Buenos Aires,Total,4.1,""
2017-02-01,Buenos Aires,Residentes,4.1,""
2017-02-01,Buenos Aires,No residentes,2.8,""
2017-02-01,CABA,Total,2.3,""
2017-02-01,CABA,Residentes,2.3,""
2017-02-01,CABA,No residentes,2.4,""
2017-02-01,Cuyo,Total,2.3,""
2017-02-01,Cuyo,Residentes,2.4,""
2017-02-01,Cuyo,No residentes,2,""
2017-02-01,Córdoba,Total,3.2,""
2017-02-01,Córdoba,Residentes,3.2,""
2017-02-01,Córdoba,No residentes,2.1,""
2017-02-01,Litoral,Total,1.9,""
2017-02-01,Litoral,Residentes,1.9,""
2017-02-01,Litoral,No residentes,1.9,""
2017-02-01,Norte,Total,1.8,""
2017-02-01,Norte,Residentes,1.8,""
2017-02-01,Norte,No residentes,1.6,""
2017-02-01,Patagonia,Total,2.4,""
2017-02-01,Patagonia,Residentes,2.5,""
2017-02-01,Patagonia,No residentes,2.3,""
2017-03-01,Buenos Aires,Total,3.1,""
2017-03-01,Buenos Aires,Residentes,3.1,""
2017-03-01,Buenos Aires,No residentes,2.3,""
2017-03-01,CABA,Total,2.3,""
2017-03-01,CABA,Residentes,2.1,""
2017-03-01,CABA,No residentes,2.4,""
2017-03-01,Cuyo,Total,2.1,""
2017-03-01,Cuyo,Residentes,2.1,""
2017-03-01,Cuyo,No residentes,2.1,""
2017-03-01,Córdoba,Total,2.6,""
2017-03-01,Córdoba,Residentes,2.6,""
2017-03-01,Córdoba,No residentes,2.1,""
2017-03-01,Litoral,Total,1.7,""
2017-03-01,Litoral,Residentes,1.7,""
2017-03-01,Litoral,No residentes,1.9,""
2017-03-01,Norte,Total,1.7,""
2017-03-01,Norte,Residentes,1.7,""
2017-03-01,Norte,No residentes,1.7,""
2017-03-01,Patagonia,Total,2.2,""
2017-03-01,Patagonia,Residentes,2.3,""
2017-03-01,Patagonia,No residentes,2.1,""
2017-04-01,Buenos Aires,Total,2.7,""
2017-04-01,Buenos Aires,Residentes,2.7,""
2017-04-01,Buenos Aires,No residentes,2.3,""
2017-04-01,CABA,Total,2.3,""
2017-04-01,CABA,Residentes,2.2,""
2017-04-01,CABA,No residentes,2.5,""
2017-04-01,Cuyo,Total,2,""
2017-04-01,Cuyo,Residentes,2,""
2017-04-01,Cuyo,No residentes,2.1,""
2017-04-01,Córdoba,Total,2.3,""
2017-04-01,Córdoba,Residentes,2.3,""
2017-04-01,Córdoba,No residentes,2.1,""
2017-04-01,Litoral,Total,1.8,""
2017-04-01,Litoral,Residentes,1.7,""
2017-04-01,Litoral,No residentes,2,""
2017-04-01,Norte,Total,1.8,""
2017-04-01,Norte,Residentes,1.8,""
2017-04-01,Norte,No residentes,1.9,""
2017-04-01,Patagonia,Total,2.3,""
2017-04-01,Patagonia,Residentes,2.2,""
2017-04-01,Patagonia,No residentes,2.3,""
2017-05-01,Buenos Aires,Total,2.3,""
2017-05-01,Buenos Aires,Residentes,2.3,""
2017-05-01,Buenos Aires,No residentes,2.2,""
2017-05-01,CABA,Total,2.3,""
2017-05-01,CABA,Residentes,2.2,""
2017-05-01,CABA,No residentes,2.5,""
2017-05-01,Cuyo,Total,1.9,""
2017-05-01,Cuyo,Residentes,1.9,""
2017-05-01,Cuyo,No residentes,2.2,""
